TradeId,TradePairId,Market,Type,Rate,Amount,Total,Fee,TimeStamp
68135891,6130,UBT/BTC,Buy,3.16e-06,5000.0,0.0158,3.16e-05,2018-09-01T03:34:14.7538658
68135889,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T03:34:12.1902215
68135889,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T03:34:12.1902215
68135840,6130,UBT/BTC,Buy,3.34e-06,5000.0,0.0167,3.34e-05,2018-09-01T03:32:26.7445257
68135840,6130,UBT/BTC,Buy,3.34e-06,5000.0,0.0167,3.34e-05,2018-09-01T03:32:26.7445257
68135836,6130,UBT/BTC,Buy,3.34e-06,2500.0,0.00835,1.67e-05,2018-09-01T03:32:25.0391658
68135836,6130,UBT/BTC,Buy,3.34e-06,2500.0,0.00835,1.67e-05,2018-09-01T03:32:25.0391658
68134052,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T03:03:20.0509376
68134052,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T03:03:20.0509376
68133859,6130,UBT/BTC,Buy,3.4e-06,359.02048099,0.00122067,2.44e-06,2018-09-01T03:00:03.4688814
68132867,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T02:33:23.0973399
68132867,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T02:33:23.0973399
68131957,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T02:03:38.8909185
68131957,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T02:03:38.8909185
68131885,6130,UBT/BTC,Buy,3.21e-06,5000.0,0.01605,3.21e-05,2018-09-01T02:02:00.986542
68131885,6130,UBT/BTC,Buy,3.21e-06,5000.0,0.01605,3.21e-05,2018-09-01T02:02:00.986542
68131879,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-09-01T02:01:47.018553
68131879,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-09-01T02:01:47.018553
68131644,6130,UBT/BTC,Buy,3.38e-06,2970.23809523,0.0100394,2.008e-05,2018-09-01T01:53:57.026015
68130824,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T01:33:48.3827711
68130824,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-09-01T01:33:48.3827711
68129532,6130,UBT/BTC,Buy,3.16e-06,7500.0,0.0237,4.74e-05,2018-09-01T01:03:27.7649385
68129532,6130,UBT/BTC,Buy,3.16e-06,7500.0,0.0237,4.74e-05,2018-09-01T01:03:27.7649385
68127724,6130,UBT/BTC,Buy,3.43e-06,232.55813953,0.00079767,1.6e-06,2018-09-01T00:31:52.6159597
68127724,6130,UBT/BTC,Buy,3.43e-06,232.55813953,0.00079767,1.6e-06,2018-09-01T00:31:52.6159597
68127695,6130,UBT/BTC,Buy,3.43e-06,5000.0,0.01715,3.43e-05,2018-09-01T00:31:46.7123017
68127695,6130,UBT/BTC,Buy,3.43e-06,5000.0,0.01715,3.43e-05,2018-09-01T00:31:46.7123017
68127689,6130,UBT/BTC,Buy,3.43e-06,2267.44186047,0.00777733,1.555e-05,2018-09-01T00:31:45.2456229
68127689,6130,UBT/BTC,Buy,3.43e-06,2267.44186047,0.00777733,1.555e-05,2018-09-01T00:31:45.2456229
68127688,6130,UBT/BTC,Sell,3.44e-06,232.55813953,0.0008,1.6e-06,2018-09-01T00:31:45.2456229
68125994,6130,UBT/BTC,Sell,3.5e-06,171.35443399,0.00059974,1.2e-06,2018-09-01T00:09:22.4689633
68115498,6130,UBT/BTC,Sell,3.46e-06,200.0,0.000692,1.38e-06,2018-08-31T20:51:38.3717441
68114686,6130,UBT/BTC,Sell,3.45e-06,150.0,0.0005175,1.04e-06,2018-08-31T20:35:57.049128
68107649,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T18:33:03.6724245
68107649,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T18:33:03.6724245
68107586,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T18:32:05.9534487
68107586,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T18:32:05.9534487
68107585,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T18:32:05.9534487
68107585,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T18:32:05.9534487
68107576,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T18:32:01.7552492
68107576,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T18:32:01.7552492
68105783,6130,UBT/BTC,Buy,3.16e-06,5000.0,0.0158,3.16e-05,2018-08-31T18:03:38.9002694
68105783,6130,UBT/BTC,Buy,3.16e-06,5000.0,0.0158,3.16e-05,2018-08-31T18:03:38.9002694
68105782,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T18:03:37.1079286
68105782,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T18:03:37.1079286
68105716,6130,UBT/BTC,Buy,3.17e-06,5000.0,0.01585,3.17e-05,2018-08-31T18:02:37.9149399
68105716,6130,UBT/BTC,Buy,3.17e-06,5000.0,0.01585,3.17e-05,2018-08-31T18:02:37.9149399
68105711,6130,UBT/BTC,Buy,3.18e-06,2249.21630094,0.00715251,1.431e-05,2018-08-31T18:02:33.1735534
68105711,6130,UBT/BTC,Buy,3.18e-06,2249.21630094,0.00715251,1.431e-05,2018-08-31T18:02:33.1735534
68105710,6130,UBT/BTC,Sell,3.19e-06,250.78369906,0.0008,1.6e-06,2018-08-31T18:02:33.1735534
68103982,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T17:33:24.8677989
68103982,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T17:33:24.8677989
68102332,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T17:03:39.8240684
68102332,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T17:03:39.8240684
68102317,6130,UBT/BTC,Buy,3.27e-06,5000.0,0.01635,3.27e-05,2018-08-31T17:03:31.7844469
68102317,6130,UBT/BTC,Buy,3.27e-06,5000.0,0.01635,3.27e-05,2018-08-31T17:03:31.7844469
68102298,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T17:03:17.1769821
68102298,6130,UBT/BTC,Buy,3.17e-06,2500.0,0.007925,1.585e-05,2018-08-31T17:03:17.1769821
68100214,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T16:33:31.3632286
68100214,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T16:33:31.3632286
68098805,6130,UBT/BTC,Buy,3.3e-06,5000.0,0.0165,3.3e-05,2018-08-31T16:16:59.6127385
68098805,6130,UBT/BTC,Buy,3.3e-06,5000.0,0.0165,3.3e-05,2018-08-31T16:16:59.6127385
68098803,6130,UBT/BTC,Buy,3.3e-06,2500.0,0.00825,1.65e-05,2018-08-31T16:16:55.6056853
68098803,6130,UBT/BTC,Buy,3.3e-06,2500.0,0.00825,1.65e-05,2018-08-31T16:16:55.6056853
68097637,6130,UBT/BTC,Buy,3.16e-06,5000.0,0.0158,3.16e-05,2018-08-31T16:03:08.8267689
68097637,6130,UBT/BTC,Buy,3.16e-06,5000.0,0.0158,3.16e-05,2018-08-31T16:03:08.8267689
68097051,6130,UBT/BTC,Buy,3.24e-06,384.57905617,0.00124604,2.49e-06,2018-08-31T15:55:03.336614
68097050,6130,UBT/BTC,Buy,3.24e-06,2500.0,0.0081,1.62e-05,2018-08-31T15:55:03.336614
68096114,6130,UBT/BTC,Sell,3.35e-06,4416.46557631,0.01479516,2.959e-05,2018-08-31T15:39:27.7721263
68096113,6130,UBT/BTC,Sell,3.35e-06,5000.0,0.01675,3.35e-05,2018-08-31T15:39:27.7721263
68096112,6130,UBT/BTC,Sell,3.34e-06,2500.0,0.00835,1.67e-05,2018-08-31T15:39:27.7721263
68095807,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T15:33:02.1928743
68095807,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T15:33:02.1928743
68094055,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T15:03:38.9664938
68094055,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T15:03:38.9664938
68093977,6130,UBT/BTC,Buy,3.22e-06,5000.0,0.0161,3.22e-05,2018-08-31T15:02:35.4291283
68093977,6130,UBT/BTC,Buy,3.22e-06,5000.0,0.0161,3.22e-05,2018-08-31T15:02:35.4291283
68093968,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T15:02:29.7148433
68093968,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T15:02:29.7148433
68092457,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T14:32:53.9185487
68092457,6130,UBT/BTC,Buy,3.22e-06,2500.0,0.00805,1.61e-05,2018-08-31T14:32:53.9185487
68089939,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T14:03:17.8400863
68089939,6130,UBT/BTC,Buy,3.16e-06,2500.0,0.0079,1.58e-05,2018-08-31T14:03:17.8400863
68089799,6130,UBT/BTC,Sell,3.16e-06,271.8990671,0.0008592,1.72e-06,2018-08-31T14:01:47.6098899
68088381,6130,UBT/BTC,Buy,3.28e-06,4140.95060243,0.01358232,2.716e-05,2018-08-31T13:34:06.0289061
68086607,6130,UBT/BTC,Sell,3.37e-06,153.22766929,0.00051638,1.03e-06,2018-08-31T12:45:20.7471198
68086412,6130,UBT/BTC,Sell,3.37e-06,222.39497267,0.00074947,1.5e-06,2018-08-31T12:40:58.9516977
68084126,6130,UBT/BTC,Sell,3.35e-06,1638.49018381,0.00548894,1.098e-05,2018-08-31T11:41:03.5394604
68084110,6130,UBT/BTC,Sell,3.35e-06,7500.0,0.025125,5.025e-05,2018-08-31T11:40:25.3224047
68084089,6130,UBT/BTC,Sell,3.37e-06,7500.0,0.025275,5.055e-05,2018-08-31T11:39:54.0728514
68084086,6130,UBT/BTC,Sell,3.37e-06,5000.0,0.01685,3.37e-05,2018-08-31T11:39:50.508703
68084073,6130,UBT/BTC,Sell,3.37e-06,2500.0,0.008425,1.685e-05,2018-08-31T11:39:40.430336
68083975,6130,UBT/BTC,Buy,3.36e-06,2500.0,0.0084,1.68e-05,2018-08-31T11:36:54.8730262
68083975,6130,UBT/BTC,Buy,3.36e-06,2500.0,0.0084,1.68e-05,2018-08-31T11:36:54.8730262
68083945,6130,UBT/BTC,Sell,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-31T11:36:16.2464123
68083936,6130,UBT/BTC,Sell,3.33e-06,2500.0,0.008325,1.665e-05,2018-08-31T11:35:49.0684135
68082841,6130,UBT/BTC,Buy,3.35e-06,5000.0,0.01675,3.35e-05,2018-08-31T11:01:48.8726577
68082841,6130,UBT/BTC,Buy,3.35e-06,5000.0,0.01675,3.35e-05,2018-08-31T11:01:48.8726577
68082839,6130,UBT/BTC,Buy,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-31T11:01:45.3295466
68082839,6130,UBT/BTC,Buy,3.35e-06,2500.0,0.008375,1.675e-05,2018-08-31T11:01:45.3295466
68081111,6130,UBT/BTC,Sell,3.32e-06,300.60361205,0.000998,2e-06,2018-08-31T10:21:58.8694777
68080559,6130,UBT/BTC,Sell,3.32e-06,2273.0832771,0.00754664,1.509e-05,2018-08-31T10:06:11.0955928
68080153,6130,UBT/BTC,Sell,3.32e-06,1506.02409639,0.005,1e-05,2018-08-31T09:56:09.2012959
68077740,6130,UBT/BTC,Buy,3.4e-06,2500.0,0.0085,1.7e-05,2018-08-31T09:03:24.6273133
68077740,6130,UBT/BTC,Buy,3.4e-06,2500.0,0.0085,1.7e-05,2018-08-31T09:03:24.6273133
68077739,6130,UBT/BTC,Buy,3.41e-06,2500.0,0.008525,1.705e-05,2018-08-31T09:03:24.6273133
68077739,6130,UBT/BTC,Buy,3.41e-06,2500.0,0.008525,1.705e-05,2018-08-31T09:03:24.6273133
68077736,6130,UBT/BTC,Buy,3.41e-06,2500.0,0.008525,1.705e-05,2018-08-31T09:03:22.2091529
68077736,6130,UBT/BTC,Buy,3.41e-06,2500.0,0.008525,1.705e-05,2018-08-31T09:03:22.2091529
68077428,6130,UBT/BTC,Sell,3.39e-06,474.6259693,0.00160898,3.22e-06,2018-08-31T08:53:11.5827774
68077427,6130,UBT/BTC,Sell,3.38e-06,2500.0,0.00845,1.69e-05,2018-08-31T08:53:11.5827774
68077409,6130,UBT/BTC,Sell,3.39e-06,5916.84772049,0.02005811,4.012e-05,2018-08-31T08:53:00.0507573
68077389,6130,UBT/BTC,Sell,3.39e-06,1583.15227951,0.00536689,1.073e-05,2018-08-31T08:52:38.3988845
68077388,6130,UBT/BTC,Sell,3.38e-06,5000.0,0.0169,3.38e-05,2018-08-31T08:52:38.3988845
68077387,6130,UBT/BTC,Sell,3.38e-06,2500.0,0.00845,1.69e-05,2018-08-31T08:52:38.3988845
68077345,6130,UBT/BTC,Sell,3.36e-06,2970.23809523,0.00998,1.996e-05,2018-08-31T08:51:39.0317467
68077268,6130,UBT/BTC,Sell,3.36e-06,384.57905617,0.00129219,2.58e-06,2018-08-31T08:48:54.8174786
68077267,6130,UBT/BTC,Sell,3.36e-06,2500.0,0.0084,1.68e-05,2018-08-31T08:48:54.8174786
68076760,6130,UBT/BTC,Sell,3.36e-06,7500.0,0.0252,5.04e-05,2018-08-31T08:40:15.5279766
68076759,6130,UBT/BTC,Sell,3.36e-06,5000.0,0.0168,3.36e-05,2018-08-31T08:40:15.5279766
68076758,6130,UBT/BTC,Sell,3.36e-06,2500.0,0.0084,1.68e-05,2018-08-31T08:40:15.5279766
68076652,6130,UBT/BTC,Sell,3.36e-06,600.0,0.002016,4.03e-06,2018-08-31T08:35:49.2538998
68076646,6130,UBT/BTC,Sell,3.36e-06,598.79940476,0.00201197,4.02e-06,2018-08-31T08:35:46.9331795
68076645,6130,UBT/BTC,Sell,3.36e-06,599.99940595,0.002016,4.03e-06,2018-08-31T08:35:46.7144144
68076458,6130,UBT/BTC,Buy,3.39e-06,5000.0,0.01695,3.39e-05,2018-08-31T08:32:34.9434221
68076458,6130,UBT/BTC,Buy,3.39e-06,5000.0,0.01695,3.39e-05,2018-08-31T08:32:34.9434221
68076444,6130,UBT/BTC,Buy,3.4e-06,2500.0,0.0085,1.7e-05,2018-08-31T08:32:24.3382004
68076444,6130,UBT/BTC,Buy,3.4e-06,2500.0,0.0085,1.7e-05,2018-08-31T08:32:24.3382004
68074947,6130,UBT/BTC,Sell,3.45e-06,3000.0,0.01035,2.07e-05,2018-08-31T07:57:20.6730453
68073168,6130,UBT/BTC,Sell,3.48e-06,157.72988505,0.0005489,1.1e-06,2018-08-31T07:04:19.3984802
68071559,6130,UBT/BTC,Buy,3.46e-06,5000.0,0.0173,3.46e-05,2018-08-31T06:29:09.9842524
68071559,6130,UBT/BTC,Buy,3.46e-06,5000.0,0.0173,3.46e-05,2018-08-31T06:29:09.9842524
68071556,6130,UBT/BTC,Buy,3.46e-06,2500.0,0.00865,1.73e-05,2018-08-31T06:29:05.2967126
68071556,6130,UBT/BTC,Buy,3.46e-06,2500.0,0.00865,1.73e-05,2018-08-31T06:29:05.2967126
68064860,6130,UBT/BTC,Sell,3.57e-06,205.31444114,0.00073297,1.47e-06,2018-08-31T04:28:14.4284313
68058536,6130,UBT/BTC,Sell,3.57e-06,464.10540264,0.00165686,3.31e-06,2018-08-31T01:38:00.8458474
68057954,6130,UBT/BTC,Sell,3.57e-06,1536.44,0.00548509,1.097e-05,2018-08-31T01:24:26.16033
68057953,6130,UBT/BTC,Sell,3.57e-06,2500.0,0.008925,1.785e-05,2018-08-31T01:24:26.16033
68057882,6130,UBT/BTC,Sell,3.59e-06,7500.0,0.026925,5.385e-05,2018-08-31T01:22:08.6005122
68057881,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-31T01:22:08.6005122
68057880,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-31T01:22:08.6005122
68052655,6130,UBT/BTC,Sell,3.59e-06,320.06182621,0.00114902,2.3e-06,2018-08-30T23:22:25.8363443
68052654,6130,UBT/BTC,Sell,3.59e-06,320.0604485,0.00114902,2.3e-06,2018-08-30T23:22:25.7425886
68052652,6130,UBT/BTC,Sell,3.59e-06,320.0604485,0.00114902,2.3e-06,2018-08-30T23:22:25.469916
68052343,6130,UBT/BTC,Sell,3.59e-06,277.99554095,0.000998,2e-06,2018-08-30T23:16:07.2250369
68050772,6130,UBT/BTC,Sell,3.58e-06,7500.0,0.02685,5.37e-05,2018-08-30T22:32:07.5928757
68050764,6130,UBT/BTC,Sell,3.58e-06,7500.0,0.02685,5.37e-05,2018-08-30T22:31:50.4661081
68050761,6130,UBT/BTC,Sell,3.58e-06,5000.0,0.0179,3.58e-05,2018-08-30T22:31:46.1500362
68050760,6130,UBT/BTC,Sell,3.58e-06,2500.0,0.00895,1.79e-05,2018-08-30T22:31:44.1771054
68048216,6130,UBT/BTC,Sell,3.59e-06,642.1696996,0.00230539,4.61e-06,2018-08-30T21:13:39.6046878
68042498,6130,UBT/BTC,Sell,3.59e-06,7500.0,0.026925,5.385e-05,2018-08-30T19:15:26.8438854
68042497,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-30T19:15:26.8438854
68042496,6130,UBT/BTC,Sell,3.59e-06,2319.04509284,0.00832537,1.665e-05,2018-08-30T19:15:26.8438854
68042493,6130,UBT/BTC,Sell,3.59e-06,180.95490716,0.00064963,1.3e-06,2018-08-30T19:15:18.7495428
68042487,6130,UBT/BTC,Sell,3.59e-06,7500.0,0.026925,5.385e-05,2018-08-30T19:15:10.347461
68042486,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-30T19:15:10.3318344
68042485,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T19:15:10.3318344
68041116,6130,UBT/BTC,Sell,3.59e-06,2000.0,0.00718,1.436e-05,2018-08-30T18:54:59.4873998
68041115,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-30T18:54:59.4873998
68040410,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T18:32:41.3255651
68038080,6130,UBT/BTC,Sell,3.59e-06,2156.94794255,0.00774344,1.549e-05,2018-08-30T17:36:33.6508746
68038043,6130,UBT/BTC,Sell,3.59e-06,177.80993957,0.00063834,1.28e-06,2018-08-30T17:35:59.7120157
68038039,6130,UBT/BTC,Sell,3.59e-06,837.45575535,0.00300647,6.01e-06,2018-08-30T17:35:56.9183762
68038037,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-30T17:35:56.376844
68038034,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T17:35:50.1511509
68037897,6130,UBT/BTC,Sell,3.82e-06,523.56020942,0.002,4e-06,2018-08-30T17:32:13.4287996
68037896,6130,UBT/BTC,Sell,3.98e-06,1357.62896317,0.00540336,1.081e-05,2018-08-30T17:32:13.4287996
68037887,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-30T17:32:05.8275642
68037887,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-30T17:32:05.8275642
68037886,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-30T17:32:05.8275642
68037886,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-30T17:32:05.8275642
68037880,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-30T17:32:02.5998243
68037880,6130,UBT/BTC,Buy,3.96e-06,2500.0,0.0099,1.98e-05,2018-08-30T17:32:02.5998243
68035391,6130,UBT/BTC,Sell,3.59e-06,165.4205568,0.00059386,1.19e-06,2018-08-30T16:49:10.2745451
68035390,6130,UBT/BTC,Sell,3.59e-06,176.71064556,0.00063439,1.27e-06,2018-08-30T16:49:10.2120398
68033748,6130,UBT/BTC,Sell,3.59e-06,205.0482289,0.00073612,1.47e-06,2018-08-30T16:08:38.6350161
68033516,6130,UBT/BTC,Sell,3.59e-06,429.96833226,0.00154359,3.09e-06,2018-08-30T16:03:13.7595636
68033515,6130,UBT/BTC,Sell,3.59e-06,429.96736332,0.00154358,3.09e-06,2018-08-30T16:03:13.5803818
68033423,6130,UBT/BTC,Sell,3.59e-06,783.58539769,0.00281307,5.63e-06,2018-08-30T16:01:48.7148901
68032012,6130,UBT/BTC,Sell,3.59e-06,1168.74651811,0.0041958,8.39e-06,2018-08-30T15:31:45.7512282
68030934,6130,UBT/BTC,Sell,3.59e-06,979.97320123,0.0035181,7.04e-06,2018-08-30T15:05:10.9942103
68030933,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T15:05:10.9942103
68030313,6130,UBT/BTC,Sell,3.59e-06,143.10654457,0.00051375,1.03e-06,2018-08-30T14:52:20.140289
68030312,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-30T14:52:20.140289
68030311,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T14:52:20.140289
68029160,6130,UBT/BTC,Sell,3.59e-06,167.91277653,0.00060281,1.21e-06,2018-08-30T14:25:07.5136874
68029135,6130,UBT/BTC,Sell,3.59e-06,167.91208669,0.0006028,1.21e-06,2018-08-30T14:24:26.4889079
68029134,6130,UBT/BTC,Sell,3.59e-06,167.91277653,0.00060281,1.21e-06,2018-08-30T14:24:26.4420239
68023608,6130,UBT/BTC,Sell,3.59e-06,1127.93076799,0.00404927,8.1e-06,2018-08-30T12:16:58.2042679
68021905,6130,UBT/BTC,Sell,3.59e-06,2438.85488077,0.00875549,1.751e-05,2018-08-30T11:34:56.8982089
68003124,6130,UBT/BTC,Sell,3.59e-06,2329.60263317,0.00836327,1.673e-05,2018-08-30T05:50:13.3044961
67999013,6130,UBT/BTC,Sell,3.59e-06,1709.62531761,0.00613755,1.228e-05,2018-08-30T04:51:36.3089459
67999012,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-30T04:51:36.3089459
67999011,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T04:51:36.3089459
67997261,6130,UBT/BTC,Sell,3.59e-06,1798.33925464,0.00645604,1.291e-05,2018-08-30T04:19:38.2363731
67997260,6130,UBT/BTC,Sell,3.59e-06,5000.0,0.01795,3.59e-05,2018-08-30T04:19:38.2363731
67997259,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T04:19:38.2363731
67990291,6130,UBT/BTC,Sell,3.59e-06,532.18076381,0.00191053,3.82e-06,2018-08-30T00:32:59.7340164
67990290,6130,UBT/BTC,Sell,3.59e-06,4595.65826565,0.01649841,3.3e-05,2018-08-30T00:32:59.7340164
67990285,6130,UBT/BTC,Sell,3.59e-06,2904.34173435,0.01042659,2.085e-05,2018-08-30T00:32:42.9199743
67990284,6130,UBT/BTC,Sell,3.59e-06,2272.89432278,0.00815969,1.632e-05,2018-08-30T00:32:42.9199743
67990272,6130,UBT/BTC,Sell,3.59e-06,2727.10567722,0.00979031,1.958e-05,2018-08-30T00:32:08.3425097
67990271,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T00:32:08.3425097
67990252,6130,UBT/BTC,Sell,3.59e-06,1934.91005425,0.00694633,1.389e-05,2018-08-30T00:30:52.9676808
67990251,6130,UBT/BTC,Sell,3.59e-06,2500.0,0.008975,1.795e-05,2018-08-30T00:30:52.9676808
67983001,6130,UBT/BTC,Sell,3.59e-06,1740.20903641,0.00624735,1.249e-05,2018-08-29T20:55:18.5862139
67966377,6130,UBT/BTC,Sell,3.65e-06,0.85520419,3.12e-06,1e-08,2018-08-29T14:50:06.7609846
67963619,6130,UBT/BTC,Sell,3.65e-06,7499.14479581,0.02737188,5.474e-05,2018-08-29T13:58:13.563897
67963618,6130,UBT/BTC,Sell,3.63e-06,190.85520419,0.0006928,1.39e-06,2018-08-29T13:58:13.563897
67956480,6130,UBT/BTC,Sell,3.57e-06,5000.0,0.01785,3.57e-05,2018-08-29T11:24:36.4043167
67954181,6130,UBT/BTC,Sell,3.55e-06,2500.0,0.008875,1.775e-05,2018-08-29T10:35:07.4385535
67954125,6130,UBT/BTC,Sell,3.57e-06,2500.0,0.008925,1.785e-05,2018-08-29T10:34:03.5342981
67953852,6130,UBT/BTC,Sell,3.63e-06,4809.14479581,0.0174572,3.491e-05,2018-08-29T10:29:22.6180867
67953851,6130,UBT/BTC,Sell,3.61e-06,2500.0,0.009025,1.805e-05,2018-08-29T10:29:22.6180867
67953697,6130,UBT/BTC,Sell,3.74e-06,2145.06260389,0.00802253,1.605e-05,2018-08-29T10:25:41.2243158
67953696,6130,UBT/BTC,Sell,3.73e-06,2500.0,0.009325,1.865e-05,2018-08-29T10:25:41.2243158
67953624,6130,UBT/BTC,Buy,3.64e-06,5000.0,0.0182,3.64e-05,2018-08-29T10:24:46.9437055
67953623,6130,UBT/BTC,Buy,3.64e-06,1613.49819605,0.00587313,1.175e-05,2018-08-29T10:24:46.9437055
67952821,6130,UBT/BTC,Buy,3.64e-06,886.50180395,0.00322687,6.45e-06,2018-08-29T10:11:19.8208804
67952450,6130,UBT/BTC,Buy,3.99e-06,2500.0,0.009975,1.995e-05,2018-08-29T10:03:33.1909853
67952450,6130,UBT/BTC,Buy,3.99e-06,2500.0,0.009975,1.995e-05,2018-08-29T10:03:33.1909853
67952438,6130,UBT/BTC,Buy,3.99e-06,5000.0,0.01995,3.99e-05,2018-08-29T10:03:24.9024445
67952436,6130,UBT/BTC,Buy,3.99e-06,2500.0,0.009975,1.995e-05,2018-08-29T10:03:24.761808
67952429,6130,UBT/BTC,Buy,3.99e-06,2500.0,0.009975,1.995e-05,2018-08-29T10:03:13.9769819
67952416,6130,UBT/BTC,Buy,3.97e-06,4748.74371859,0.01885251,3.771e-05,2018-08-29T10:02:43.7604075
67952415,6130,UBT/BTC,Buy,3.98e-06,5000.0,0.0199,3.98e-05,2018-08-29T10:02:43.7604075
67952396,6130,UBT/BTC,Buy,3.97e-06,7500.0,0.029775,5.955e-05,2018-08-29T10:02:30.4060003
67952395,6130,UBT/BTC,Buy,3.98e-06,2500.0,0.00995,1.99e-05,2018-08-29T10:02:30.4060003
67952386,6130,UBT/BTC,Buy,3.77e-06,2500.0,0.009425,1.885e-05,2018-08-29T10:02:23.3702395
67952381,6130,UBT/BTC,Buy,3.77e-06,2500.0,0.009425,1.885e-05,2018-08-29T10:02:17.8000882
