date,amount,type,total,price,orderHash,uuid,buyerFee,sellerFee,gasFee,timestamp,maker,taker,transactionHash,usdValue
2018-09-06 09:33:11,25504.8765513,sell,2.347728950858526585,0.000092050198562473,0xac38311005a583f954ffab4a16f938bdb41e4e36817aeeed0a935cfc13909cf7,df5c74b0-b1b7-11e8-9f05-0d241150408a,25.5048765513,0.004695457901717053,0.001189999999999999,1536226391,0x15f166de700139399321fdf99a309702180d3147,0x51b40141da326c2970811f0e84296439e3a0263d,0xff35fe888eab4b8ee48e1e88424fbb4d152788ee42199c0212f3a0e8f532e6da,1643.4102656009686095
2018-09-06 09:33:11,2172.72752393,sell,0.199999999999906806,0.000092050198562473,0x6411a16f47c0e28f8014c731b075649cc35e3393538d36ffeb9926a2a10750b2,df5fa900-b1b7-11e8-9f05-0d241150408a,2.17272752393,0.000399999999999814,0.00119,1536226391,0x6dcc131c0cbd1602b39a75fb3cdaf86e860be529,0x51b40141da326c2970811f0e84296439e3a0263d,0xba949abe380d2c13175ae7749c82fe33a4c65ef4a203d113feab06c85b8c81f9,139.9999999999347642
2018-09-06 08:42:10,25682,sell,2.364033199481431585,0.000092050198562473,0xac38311005a583f954ffab4a16f938bdb41e4e36817aeeed0a935cfc13909cf7,bec3e5f0-b1b0-11e8-b927-f9b083f9a6ff,25.682,0.004728066398962863,0.002039999999999999,1536223330,0x15f166de700139399321fdf99a309702180d3147,0xf370ceec549fa02d18ec63cb9f0aa8fe5b9ef7e2,0x3bdd974f221ee0bcf4540ca285253666e2004e65b9177ade3acdcdba0cca5919,1654.8232396370021095
2018-09-06 08:20:05,5989.12478628,sell,0.551300125792502669,0.000092050198562473,0xac38311005a583f954ffab4a16f938bdb41e4e36817aeeed0a935cfc13909cf7,a8902e40-b1ad-11e8-9f05-0d241150408a,5.98912478628,0.001102600251585005,0.00204,1536222005,0x15f166de700139399321fdf99a309702180d3147,0xa638687195a38053bf8d9b0f13312aff88def19d,0x3d0213d27b2ddb35be53843b42faff938594909bdaedcd2f31ce9caa3331b3e7,385.9100880547518683
2018-09-06 08:19:54,4010.87521372,sell,0.36924117217552186,0.000092060000000114,0xb7c5563d90d30ce6743aa2168b006debd47ddeb327690fd1771270ef9ae71292,a26581a0-b1ad-11e8-8cb3-dfd00711a4a2,4.01087521372,0.000738482344351044,0.00204,1536221994,0xddd9b4fe51417e6eede1bc619d955ad6d5fe8c0b,0xa638687195a38053bf8d9b0f13312aff88def19d,0x175bfbc2a0e38fed0a111420078c405129652dd9e6ce75c1ef031444a45d5adc,258.468820522865302
2018-09-06 03:42:58,2138.74,buy,0.2,0.000093513002983065,0x2862b74160ba5a8ef0920a01344cf948d18431c9bc0ea4e91f31d216ea0011b4,f2a5db50-b186-11e8-8cb3-dfd00711a4a2,4.27748,0.0002,10.907574,1536205378,0x5370f46e2102c767577a80a7698d6da81f32f924,0xe3d027308d9d483e1ac47db38fe63e998a6e5692,0x8cc240c7704784a8bd2ddbea101e7b0c3bc73769a180a0c5d55da1338d71a57b,140
2018-09-06 03:35:18,4792.49459202,buy,0.44886504348859315,0.00009366,0xe96a58272aefef1c156337031e4600496fbc1be6ec3645bbf9a62f2794915f74,e031ffe0-b185-11e8-b927-f9b083f9a6ff,9.58498918404,0.000448865043488593,10.890454836643178282,1536204918,0xddd9b4fe51417e6eede1bc619d955ad6d5fe8c0b,0x5bddecd46a530df8d2ddf2bea234be63326be5cb,0xd1da8318e249a22c1fba9bd4036c0627da656a87e7c98940962a1c4131dc16e8,314.205530442015205
2018-09-06 03:35:18,2140.735,buy,0.2,0.000093425856072797,0x50e73d2ce7dd718e056f0555b5a6f5b8d144dca70729f4593e54b7537f83c1fe,e0350d20-b185-11e8-b927-f9b083f9a6ff,4.28147,0.0002,10.9177485,1536204918,0x5370f46e2102c767577a80a7698d6da81f32f924,0x5bddecd46a530df8d2ddf2bea234be63326be5cb,0xdb2e7847854f99ad3af0c4f170a09ff56feec43c8f1d387acc776dcceb57e3ad,140
2018-09-06 02:21:07,1070.51776185,buy,0.099817269999603721,0.000093242049367003,0x22524d30a836c4837de51adcd5669e040a9ff2d5b3e62243c76193a595e00ebf,831a41f0-b17b-11e8-8cb3-dfd00711a4a2,2.1410355237,0.000099817269999604,14.585693999863751017,1536200467,0x5370f46e2102c767577a80a7698d6da81f32f924,0x253290c8a8a38a3168bab7657e373fe9748fe7d3,0x681e5b80ce753506795661ea4a62c25e8c1ffa37461c318734ee6806c5ea1b61,69.8720889997226047
2018-09-05 23:17:47,4071.17792102,sell,0.375534277643058357,0.000092242167974072,0x9cb99a5ee78c56553ee4fc74a81a1b5d78c3321b33fd39534773e2ae4f23f3ee,e696d9b0-b161-11e8-a708-5f5cf20ed527,4.07117792102,0.000751068555286117,0.00085,1536189467,0x943d1f47bff06e6f4dd59b2cb54d792da3bc9cea,0xb36f8628284638dfa103a8c2f426fdde289a4251,0x23159b5b56bee85f690640f1cb9d639b50a2197bdfd9703944f3044e546fbffd,262.8739943501408499
2018-09-05 23:15:23,3337.88140086,sell,0.30952174230174784,0.00009273,0xbe2f59d3dea8b436d1becde89717e9bbae9b4715be9d5ea8bced8b181c600d5a,90b70e20-b161-11e8-ab2d-0f0751578c23,3.33788140086,0.000619043484603496,0.00085,1536189323,0xddd9b4fe51417e6eede1bc619d955ad6d5fe8c0b,0xb36f8628284638dfa103a8c2f426fdde289a4251,0x4a576c9416430caa774857bfe32a86c80a0eaf3f493b9dc35502bdcf4092b0a2,216.665219611223488
2018-09-05 23:15:17,7033.21955537,sell,0.652260781565273079,0.000092740000000037,0xf5e35a7ec6f035b56910d2be04c24ebe1438713dd880796c2f8010d4632d3398,8d596430-b161-11e8-afe3-e13c386c8c9e,7.03321955537,0.001304521563130546,0.00085,1536189317,0x943d1f47bff06e6f4dd59b2cb54d792da3bc9cea,0xb36f8628284638dfa103a8c2f426fdde289a4251,0x4814f81189041f4356a746016cb979a7bf0a9ff6c65dad4ad141926196e13b4e,456.5825470956911553
2018-09-05 21:16:22,1308.70184301,buy,0.123363165586561003,0.000094263766987509,0x50ac7a27a9873a489744573c0acd05a9e101587e10bca1cd3cbe1b9781dc5956,f03b5380-b150-11e8-b069-bf10606152b1,2.61740368602,0.000123363165586561,8.656560479933853632,1536182182,0x5370f46e2102c767577a80a7698d6da81f32f924,0x1ba4b0280163889e7ee4ab5269c442971f48d13e,0x352d90db98723ba91069e2c347abb5b6588586a1656109e2549b8740fb10a1b6,86.3542159105927021
2018-09-05 21:16:22,2122.817,buy,0.2,0.000094214432991633,0xf6724c9135a82e6d74bced67bb38e23b83d9c1d08f73db5b46ec144e3f3346d6,f03d4f50-b150-11e8-b069-bf10606152b1,4.245634,0.0002,8.66109336,1536182182,0x5370f46e2102c767577a80a7698d6da81f32f924,0x1ba4b0280163889e7ee4ab5269c442971f48d13e,0xe62616c1ba5afc6bd831c44231f7582f6b68d9c44e7bbbce04dfacc6035ec686,140
2018-09-05 21:15:49,1585.61349999,buy,0.149465901496248773,0.000094263766987509,0x50ac7a27a9873a489744573c0acd05a9e101587e10bca1cd3cbe1b9781dc5956,dcf23140-b150-11e8-b069-bf10606152b1,3.17122699998,0.000149465901496249,8.656560479945405292,1536182149,0x5370f46e2102c767577a80a7698d6da81f32f924,0x1ba4b0280163889e7ee4ab5269c442971f48d13e,0x02583a6d7ee3c27fb50834ccd5cb7dddb30af3f2735d23ee28002f04ded152e9,104.6261310473741411
2018-09-05 21:15:49,2127.372,buy,0.2,0.000094012706757445,0xa69f7f4102dd95227534fbaa0be20bd3be3c6be997912cc7529c80c05df0a700,dcf40600-b150-11e8-b069-bf10606152b1,4.254744,0.0002,8.67967776,1536182149,0x5370f46e2102c767577a80a7698d6da81f32f924,0x1ba4b0280163889e7ee4ab5269c442971f48d13e,0xbc0bad9fa76b5102c6f9a62bf82d1191f5c04f919f06bf39fbacef2cf68eca75,140
2018-09-05 21:03:05,4000.528,buy,0.375,0.000093737626633284,0xd615821fd51910b7a9da686a803c8192a7f60aaf71ce85a12f26ed1271c91f81,1537c7b0-b14f-11e8-b069-bf10606152b1,8.001056,0.000375,9.067863466666664,1536181385,0x5370f46e2102c767577a80a7698d6da81f32f924,0x1ba4b0280163889e7ee4ab5269c442971f48d13e,0x8ef246ab2af390d66e0dfdb6c6aa2ee34d25eef5e20aa91777fa3a0c76de327b,262.5
2018-09-05 19:53:33,2500,buy,0.2301254964061825,0.000092050198562473,0x91d0bf3402e126429a02a8d00c3728264e34f560268cf5b3a4b506029526bbbe,5eee1080-b145-11e8-93fa-8b3240e50541,5,0.000230125496406183,9.2340919767068025,1536177213,0xbc03626c4c0b1f350e2cfc46bb383bca15790d67,0x15f166de700139399321fdf99a309702180d3147,0xfb8423849922d684f5d4ca034f91c1d72488c665669a6c846c294ef0cfa8fa12,161.08784748432775
2018-09-05 19:53:33,4346.048,buy,0.4,0.000092037639713137,0xeef9a895678fba3ea87434342990ffca8ca2721f7e2cd3952dc2cb5db3fc14c9,5ef16be0-b145-11e8-93fa-8b3240e50541,8.692096,0.0004,9.235352,1536177213,0x5370f46e2102c767577a80a7698d6da81f32f924,0x15f166de700139399321fdf99a309702180d3147,0x15f6fde915c638ec572e676032fd1b5982594e6b9ab84a6ae7062c7606bf8908,280
